Symbol,Date,State_ID,Event,Leader_Date,Age,Leader_Close,ATR14_Seed,Pullback_Low,Pullback_Depth_ATR,Prior_High,High,Low,Close,SMA20,SMA50,SMA200
JSL,2024-04-09 00:00:00,JSL-2024-04-01,ACTIVE,2024-04-01 00:00:00,6,710.752685546875,28.410761647563533,672.7234002298825,1.3385521229155029,703.2950599280684,700.5785995612664,686.996709192613,690.404541015625,678.2129516601562,640.4745629882813,503.43964294433596
JSL,2024-04-10 00:00:00,JSL-2024-04-01,ACTIVE,2024-04-01 00:00:00,7,710.752685546875,28.410761647563533,672.7234002298825,1.3385521229155029,700.5785995612664,696.3806734771318,685.7621029241117,689.8613891601562,678.7117858886719,643.6364294433594,505.2883636474609
JSL,2024-04-12 00:00:00,JSL-2024-04-01,ACTIVE,2024-04-01 00:00:00,8,710.752685546875,28.410761647563533,669.7107259027331,1.4445920230252474,696.3806734771318,695.3928481349913,669.7107259027331,674.5508422851562,679.9292175292969,646.2026672363281,507.05340698242185
JSL,2024-04-15 00:00:00,JSL-2024-04-01,ACTIVE,2024-04-01 00:00:00,9,710.752685546875,28.410761647563533,644.3742655589725,2.3363829809045265,695.3928481349913,695.3928105018475,644.3742655589725,685.3175048828125,683.6358367919922,648.6118469238281,508.83887176513673
JSL,2024-04-16 00:00:00,JSL-2024-04-01,EXPIRED,2024-04-01 00:00:00,10,710.752685546875,28.410761647563533,644.3742655589725,2.3363829809045265,695.3928105018475,692.6764094525869,661.0182697485828,665.21630859375,684.4038330078125,650.5212145996094,510.5265330505371
JSL,2024-04-23 00:00:00,JSL-2024-04-23,SEEDED,2024-04-23 00:00:00,0,715.9879150390625,25.893619864747244,inf,,,723.2480896587052,706.5546859863763,715.9879150390625,691.2046600341797,658.8412341308593,517.9403746032715
JSL,2024-04-24 00:00:00,JSL-2024-04-23,NEW_LEADER_CLOSE,2024-04-23 00:00:00,1,715.9879150390625,25.893619864747244,711.6911241356214,0.1659401399219172,723.2480896587052,738.8549074995765,711.6911241356214,728.730224609375,694.0222869873047,660.9906311035156,519.9485534667969
JSL,2024-04-24 00:00:00,JSL-2024-04-24,SEEDED,2024-04-24 00:00:00,0,728.730224609375,25.984345828976377,inf,,,738.8549074995765,711.6911241356214,728.730224609375,694.0222869873047,660.9906311035156,519.9485534667969
JSL,2024-04-25 00:00:00,JSL-2024-04-24,ACTIVE,2024-04-24 00:00:00,1,728.730224609375,25.984345828976377,714.6050991376484,0.5436013500087818,738.8549074995765,732.5331607326164,714.6050991376484,720.7786865234375,695.832388305664,663.0066784667969,521.9290129089355
JSL,2024-04-26 00:00:00,JSL-2024-04-24,ACTIVE,2024-04-24 00:00:00,2,728.730224609375,25.984345828976377,689.9600727895246,1.4920580289004612,732.5331607326164,722.3590448226416,689.9600727895246,692.5776977539062,695.4101196289063,664.8597424316406,523.7208061218262
JSL,2024-04-29 00:00:00,JSL-2024-04-24,ACTIVE,2024-04-24 00:00:00,3,728.730224609375,25.984345828976377,683.3913271148368,1.744854297774109,722.3590448226416,715.740921322824,683.3913271148368,691.2935180664062,695.2619506835938,667.02494140625,525.4961058044433
JSL,2024-04-30 00:00:00,JSL-2024-04-24,ACTIVE,2024-04-24 00:00:00,4,728.730224609375,25.984345828976377,683.3913271148368,1.744854297774109,715.740921322824,709.5179102017557,688.8734739050801,698.3067016601562,695.8793060302735,669.627724609375,527.2499655151368
JSL,2024-05-02 00:00:00,JSL-2024-04-24,RESUMPTION_CANDIDATE,2024-04-24 00:00:00,5,728.730224609375,25.984345828976377,683.3913271148368,1.744854297774109,709.5179102017557,730.8539562817581,698.8006801358607,725.2236328125,696.6028533935547,672.8992333984374,529.0806756591796
JSL,2024-05-31 00:00:00,JSL-2024-05-31,SEEDED,2024-05-31 00:00:00,0,783.7986450195312,33.8393893910305,inf,,,826.766812704912,707.2955390023702,783.7986450195312,699.2747589111328,694.0237622070313,562.2718153381347
JSL,2024-06-03 00:00:00,JSL-2024-05-31,NEW_LEADER_CLOSE,2024-05-31 00:00:00,1,783.7986450195312,33.8393893910305,779.3536658247028,0.13135518325890982,826.766812704912,819.9017754172371,779.3536658247028,793.5281982421875,702.7566650390625,696.7658239746094,564.3076977539063
JSL,2024-06-03 00:00:00,JSL-2024-06-03,SEEDED,2024-06-03 00:00:00,0,793.5281982421875,34.31858369113791,inf,,,819.9017754172371,779.3536658247028,793.5281982421875,702.7566650390625,696.7658239746094,564.3076977539063
JSL,2024-06-04 00:00:00,JSL-2024-06-03,ACTIVE,2024-06-03 00:00:00,1,793.5281982421875,34.31858369113791,737.8671047510153,1.6218936653130467,819.9017754172371,804.393652931266,737.8671047510153,749.3746948242188,704.5618255615234,698.483564453125,566.1291999816895
JSL,2024-06-05 00:00:00,JSL-2024-06-03,ACTIVE,2024-06-03 00:00:00,2,793.5281982421875,34.31858369113791,722.4577685779988,2.0709021766111304,804.393652931266,776.2914397199215,722.4577685779988,766.7100219726562,708.2832580566406,700.632958984375,568.029517211914
JSL,2024-06-06 00:00:00,JSL-2024-06-03,RESUMPTION_CANDIDATE,2024-06-03 00:00:00,3,793.5281982421875,34.31858369113791,722.4577685779988,2.0709021766111304,776.2914397199215,787.2558721704353,770.4637142947798,784.737060546875,713.264111328125,703.2169763183593,570.0300422668457
JSL,2024-06-10 00:00:00,JSL-2024-06-10,SEEDED,2024-06-10 00:00:00,0,803.9491577148438,34.69507720590179,inf,,,814.8640466599718,785.280207901979,803.9491577148438,725.1988922119141,707.8605029296875,573.9190757751464
JSL,2024-06-11 00:00:00,JSL-2024-06-10,ACTIVE,2024-06-10 00:00:00,1,803.9491577148438,34.69507720590179,780.4401390383464,0.6775894613803705,814.8640466599718,812.5427909843056,780.4401390383464,787.5027465820312,730.9847808837891,709.5900964355469,575.8715190124511
JSL,2024-06-12 00:00:00,JSL-2024-06-10,NEW_LEADER_CLOSE,2024-06-10 00:00:00,2,803.9491577148438,34.69507720590179,780.4401390383464,0.6775894613803705,812.5427909843056,819.8523573953057,785.2802700352628,813.5800170898438,736.5187896728515,711.9765588378906,577.8998080444336
JSL,2024-06-12 00:00:00,JSL-2024-06-12,SEEDED,2024-06-12 00:00:00,0,813.5800170898438,34.51434564354833,inf,,,819.8523573953057,785.2802700352628,813.5800170898438,736.5187896728515,711.9765588378906,577.8998080444336
JSL,2024-06-13 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,1,813.5800170898438,34.51434564354833,801.1833256181864,0.35917503984244503,819.8523573953057,830.717787111442,801.1833256181864,806.2210083007812,743.1047729492187,714.381787109375,579.9249597167968
JSL,2024-06-14 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,2,813.5800170898438,34.51434564354833,790.6635591611629,0.6639690685535155,830.717787111442,814.9133941661391,790.6635591611629,802.4674682617188,749.458627319336,716.2160827636719,581.8804884338379
JSL,2024-06-18 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,3,813.5800170898438,34.51434564354833,790.6635591611629,0.6639690685535155,814.9133941661391,820.2968373547741,793.0836787979158,799.4053955078125,754.50615234375,718.0632202148438,583.8064576721191
JSL,2024-06-19 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,4,813.5800170898438,34.51434564354833,774.4146772252824,1.1347553932804293,820.2968373547741,804.2454587374095,774.4146772252824,784.0948486328125,759.0622528076171,719.6525476074219,585.640150756836
JSL,2024-06-20 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,5,813.5800170898438,34.51434564354833,774.4146772252824,1.1347553932804293,804.2454587374095,807.7026464758915,774.7603541476565,798.7633056640625,764.0826110839844,721.655751953125,587.5147569274902
JSL,2024-06-21 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,6,813.5800170898438,34.51434564354833,771.4514250872322,1.2206110594620676,807.7026464758915,800.7883223243929,771.4514250872322,781.4279174804688,767.9102355957032,723.4001611328125,589.3247972106933
JSL,2024-06-24 00:00:00,JSL-2024-06-12,ACTIVE,2024-06-12 00:00:00,7,813.5800170898438,34.51434564354833,771.4514250872322,1.2206110594620676,800.7883223243929,799.7511760712368,774.7604477382196,791.108154296875,772.6317993164063,725.3302709960938,591.2051037597656
JSL,2024-06-25 00:00:00,JSL-2024-06-12,RESUMPTION_CANDIDATE,2024-06-12 00:00:00,8,813.5800170898438,34.51434564354833,771.4514250872322,1.2206110594620676,799.7511760712368,804.047873451598,789.7251533471162,802.02294921875,777.0545532226563,727.5626391601562,593.1645518493652
JSL,2025-08-01 00:00:00,JSL-2025-08-01,SEEDED,2025-08-01 00:00:00,0,700.4186401367188,19.90798570559513,inf,,,702.8491114178405,677.0564834759014,700.4186401367188,675.5361694335937,676.9453466796875,649.7144415283203
JSL,2025-08-04 00:00:00,JSL-2025-08-01,NEW_LEADER_CLOSE,2025-08-01 00:00:00,1,700.4186401367188,19.90798570559513,700.7658777294289,-0.017442125880799325,702.8491114178405,728.592142787027,700.7658777294289,722.2431640625,678.1451934814453,678.3381494140625,649.576252746582
JSL,2025-08-04 00:00:00,JSL-2025-08-04,SEEDED,2025-08-04 00:00:00,0,722.2431640625,20.49837977307464,inf,,,728.592142787027,700.7658777294289,722.2431640625,678.1451934814453,678.3381494140625,649.576252746582
JSL,2025-08-05 00:00:00,JSL-2025-08-04,ACTIVE,2025-08-04 00:00:00,1,722.2431640625,20.49837977307464,716.2413925418767,0.292792483457976,728.592142787027,730.328146720929,716.2413925418767,719.8623046875,680.1962036132812,679.8817395019531,649.3932266235352
JSL,2025-08-06 00:00:00,JSL-2025-08-04,NEW_LEADER_CLOSE,2025-08-04 00:00:00,2,722.2431640625,20.49837977307464,696.5496890997407,1.2534393082378443,730.328146720929,735.0897980152099,696.5496890997407,728.1456298828125,682.8151458740234,681.6068676757812,649.2677124023437
JSL,2025-08-06 00:00:00,JSL-2025-08-06,SEEDED,2025-08-06 00:00:00,0,728.1456298828125,21.361813830580928,inf,,,735.0897980152099,696.5496890997407,728.1456298828125,682.8151458740234,681.6068676757812,649.2677124023437
JSL,2025-08-07 00:00:00,JSL-2025-08-06,ACTIVE,2025-08-06 00:00:00,1,728.1456298828125,21.361813830580928,675.0723803610659,2.484491716979974,735.0897980152099,728.1456681631483,675.0723803610659,718.8206176757812,684.9380767822265,682.7060290527344,649.1824862670899
JSL,2025-08-08 00:00:00,JSL-2025-08-06,SMA50_INVALIDATED,2025-08-06 00:00:00,2,728.1456298828125,21.361813830580928,672.5923255393984,2.60058929377456,728.1456681631483,715.1997718406856,672.5923255393984,677.9492797851562,684.8835174560547,683.4728625488282,649.1113009643555
JSL,2025-08-18 00:00:00,JSL-2025-08-18,SEEDED,2025-08-18 00:00:00,0,741.4389038085938,24.515597275077933,inf,,,745.4565896683328,724.177658683643,741.4389038085938,693.8142272949219,688.6194860839844,650.5333746337891
JSL,2025-08-19 00:00:00,JSL-2025-08-18,NEW_LEADER_CLOSE,2025-08-18 00:00:00,1,741.4389038085938,24.515597275077933,741.0420154437704,0.016189218658229254,745.4565896683328,756.963990412913,741.0420154437704,751.8551025390625,696.7927795410156,689.4438598632812,650.9077362060547
JSL,2025-08-19 00:00:00,JSL-2025-08-19,SEEDED,2025-08-19 00:00:00,0,751.8551025390625,23.90176711036826,inf,,,756.963990412913,741.0420154437704,751.8551025390625,696.7927795410156,689.4438598632812,650.9077362060547
JSL,2025-08-20 00:00:00,JSL-2025-08-19,NEW_LEADER_CLOSE,2025-08-19 00:00:00,1,751.8551025390625,23.90176711036826,749.970252690577,0.07885817980662463,756.963990412913,770.753170612241,749.970252690577,758.9480590820312,700.5699096679688,690.2166479492188,651.3396011352539
JSL,2025-08-20 00:00:00,JSL-2025-08-20,SEEDED,2025-08-20 00:00:00,0,758.9480590820312,23.678992168317954,inf,,,770.753170612241,749.970252690577,758.9480590820312,700.5699096679688,690.2166479492188,651.3396011352539
JSL,2025-08-21 00:00:00,JSL-2025-08-20,NEW_LEADER_CLOSE,2025-08-20 00:00:00,1,758.9480590820312,23.678992168317954,762.023355540764,-0.12987446580802647,770.753170612241,789.6512031918952,762.023355540764,768.124267578125,705.4556304931641,691.2820825195313,651.8359182739258
JSL,2025-08-21 00:00:00,JSL-2025-08-21,SEEDED,2025-08-21 00:00:00,0,768.124267578125,24.18071730699981,inf,,,789.6512031918952,762.023355540764,768.124267578125,705.4556304931641,691.2820825195313,651.8359182739258
JSL,2025-08-22 00:00:00,JSL-2025-08-21,NEW_LEADER_CLOSE,2025-08-21 00:00:00,1,768.124267578125,24.18071730699981,764.8421269984981,0.13573379722183845,789.6512031918952,780.0096724298727,764.8421269984981,773.3458862304688,711.1778045654297,692.3894506835937,652.3239245605469
JSL,2025-08-22 00:00:00,JSL-2025-08-22,SEEDED,2025-08-22 00:00:00,0,773.3458862304688,23.536919315883722,inf,,,780.0096724298727,764.8421269984981,773.3458862304688,711.1778045654297,692.3894506835937,652.3239245605469
JSL,2025-08-25 00:00:00,JSL-2025-08-22,NEW_LEADER_CLOSE,2025-08-22 00:00:00,1,773.3458862304688,23.536919315883722,770.8594197963614,0.10564111644081509,780.0096724298727,813.7761391149974,770.8594197963614,792.1437377929688,718.2441223144531,694.1049108886718,652.8972537231446
JSL,2025-08-25 00:00:00,JSL-2025-08-25,SEEDED,2025-08-25 00:00:00,0,792.1437377929688,24.92119074465174,inf,,,813.7761391149974,770.8594197963614,792.1437377929688,718.2441223144531,694.1049108886718,652.8972537231446
JSL,2025-08-26 00:00:00,JSL-2025-08-25,ACTIVE,2025-08-25 00:00:00,1,792.1437377929688,24.92119074465174,785.7782988387135,0.25542274522421704,813.7761391149974,810.09611327511,785.7782988387135,790.9501953125,725.067236328125,695.9968884277343,653.435396118164
JSL,2025-08-28 00:00:00,JSL-2025-08-25,NEW_LEADER_CLOSE,2025-08-25 00:00:00,2,792.1437377929688,24.92119074465174,777.7718459045672,0.5766936273494837,810.09611327511,814.5220750611644,777.7718459045672,802.0896606445312,731.5495422363281,698.40529296875,653.8972567749023
JSL,2025-08-28 00:00:00,JSL-2025-08-28,SEEDED,2025-08-28 00:00:00,0,802.0896606445312,25.726102202610516,inf,,,814.5220750611644,777.7718459045672,802.0896606445312,731.5495422363281,698.40529296875,653.8972567749023
JSL,2025-08-29 00:00:00,JSL-2025-08-28,ACTIVE,2025-08-28 00:00:00,1,802.0896606445312,25.726102202610516,746.9394292382993,2.143746105487975,814.5220750611644,806.3166503347567,746.9394292382993,758.8248291015625,735.7074035644531,700.2678344726562,654.110602722168
JSL,2025-09-01 00:00:00,JSL-2025-08-28,DEPTH_INVALIDATED,2025-08-28 00:00:00,2,802.0896606445312,25.726102202610516,733.3632530324157,2.671466010313121,806.3166503347567,765.6378136902352,733.3632530324157,751.2659301757812,738.8425048828125,702.2529956054688,654.3492965698242
JSL,2025-10-16 00:00:00,JSL-2025-10-16,SEEDED,2025-10-16 00:00:00,0,804.5264282226562,22.627601206708785,inf,,,807.6096427243968,775.4345784077689,804.5264282226562,770.1432952880859,755.9024206542969,663.1276623535156
JSL,2025-10-17 00:00:00,JSL-2025-10-16,ACTIVE,2025-10-16 00:00:00,1,804.5264282226562,22.627601206708785,784.5848150118131,0.8812959459852373,807.6096427243968,811.2896786327746,784.5848150118131,787.3199462890625,771.6053497314454,757.2515734863281,663.6625103759766
JSL,2025-10-20 00:00:00,JSL-2025-10-16,ACTIVE,2025-10-16 00:00:00,2,804.5264282226562,22.627601206708785,778.1696797026821,1.1648052429066038,811.2896786327746,796.8680181775879,778.1696797026821,780.6063842773438,771.8987518310547,758.3007885742187,664.1028775024414
JSL,2025-10-21 00:00:00,JSL-2025-10-16,ACTIVE,2025-10-16 00:00:00,3,804.5264282226562,22.627601206708785,778.1696797026821,1.1648052429066038,796.8680181775879,795.4756014555365,784.6345723769975,793.1880493164062,772.3935638427735,759.7881372070312,664.6177908325195
JSL,2025-10-23 00:00:00,JSL-2025-10-16,RESUMPTION_CANDIDATE,2025-10-16 00:00:00,4,804.5264282226562,22.627601206708785,778.1696797026821,1.1648052429066038,795.4756014555365,802.2387636937949,786.4744874682688,795.9728393554688,772.3587524414063,762.1486083984375,665.208283996582
JSL,2025-10-27 00:00:00,JSL-2025-10-27,SEEDED,2025-10-27 00:00:00,0,806.9133911132812,21.25595704447412,inf,,,809.449591443962,786.723162793245,806.9133911132812,773.823291015625,766.6341052246094,666.5866372680664
JSL,2025-10-28 00:00:00,JSL-2025-10-27,ACTIVE,2025-10-27 00:00:00,1,806.9133911132812,21.25595704447412,796.1717821042677,0.5053458184234555,809.449591443962,813.5771614756914,796.1717821042677,799.3544921875,774.5468566894531,768.3013256835937,667.2703045654297
JSL,2025-10-29 00:00:00,JSL-2025-10-27,ACTIVE,2025-10-27 00:00:00,2,806.9133911132812,21.25595704447412,794.829105691959,0.5685128830491234,813.5771614756914,821.5339063311993,794.829105691959,799.3544921875,777.8290130615235,769.8068469238282,668.0705993652343
JSL,2025-10-30 00:00:00,JSL-2025-10-27,ACTIVE,2025-10-27 00:00:00,3,806.9133911132812,21.25595704447412,767.229127890306,1.8669713690116765,821.5339063311993,803.9792937134408,767.229127890306,778.468017578125,780.0643585205078,770.5474291992188,668.8323275756836
JSL,2025-10-31 00:00:00,JSL-2025-10-27,SMA50_INVALIDATED,2025-10-27 00:00:00,4,806.9133911132812,21.25595704447412,747.2378300601358,2.8074746730192137,803.9792937134408,778.7167279022472,747.2378300601358,749.6248779296875,779.6317138671875,770.5028247070312,669.4825253295899
JSL,2025-12-09 00:00:00,JSL-2025-12-09,SEEDED,2025-12-09 00:00:00,0,769.7653198242188,19.733163740201032,inf,,,770.8096304082593,743.955617477907,769.7653198242188,751.6364013671875,760.5235888671875,686.1181307983398
JSL,2025-12-10 00:00:00,JSL-2025-12-09,NEW_LEADER_CLOSE,2025-12-09 00:00:00,1,769.7653198242188,19.733163740201032,766.7816106438642,0.15120277820814343,770.8096304082593,786.2756123435875,766.7816106438642,780.5567016601562,754.4486145019531,760.4370593261718,687.0929553222657
JSL,2025-12-10 00:00:00,JSL-2025-12-10,SEEDED,2025-12-10 00:00:00,0,780.5567016601562,19.716080737309767,inf,,,786.2756123435875,766.7816106438642,780.5567016601562,754.4486145019531,760.4370593261718,687.0929553222657
JSL,2025-12-11 00:00:00,JSL-2025-12-10,ACTIVE,2025-12-10 00:00:00,1,780.5567016601562,19.716080737309767,760.3664497434327,1.0240499714791955,786.2756123435875,792.5415132955138,760.3664497434327,773.79345703125,756.3930450439453,761.238701171875,688.0714123535156
JSL,2025-12-12 00:00:00,JSL-2025-12-10,NEW_LEADER_CLOSE,2025-12-10 00:00:00,2,780.5567016601562,19.716080737309767,760.3664497434327,1.0240499714791955,792.5415132955138,787.7177415633358,771.8042518347836,781.402099609375,758.7601806640625,762.1915209960938,688.9897021484375
JSL,2025-12-12 00:00:00,JSL-2025-12-12,SEEDED,2025-12-12 00:00:00,0,781.402099609375,20.270828198888456,inf,,,787.7177415633358,771.8042518347836,781.402099609375,758.7601806640625,762.1915209960938,688.9897021484375
JSL,2025-12-15 00:00:00,JSL-2025-12-12,NEW_LEADER_CLOSE,2025-12-12 00:00:00,1,781.402099609375,20.270828198888456,775.2356629061385,0.3042025043443784,787.7177415633358,794.7793823846899,775.2356629061385,792.740478515625,761.1397430419922,762.8807751464843,689.8845779418946
JSL,2025-12-15 00:00:00,JSL-2025-12-15,SEEDED,2025-12-15 00:00:00,0,792.740478515625,20.218891861721527,inf,,,794.7793823846899,775.2356629061385,792.740478515625,761.1397430419922,762.8807751464843,689.8845779418946
JSL,2025-12-16 00:00:00,JSL-2025-12-15,NEW_LEADER_CLOSE,2025-12-15 00:00:00,1,792.740478515625,20.218891861721527,787.916676608162,0.23857894589146328,794.7793823846899,798.1609735355644,787.916676608162,795.77392578125,763.5814697265625,763.1164929199218,690.7603961181641
